buoy_id,timestamp,lat,lon,speed_kn,course_deg,in_area
MGO133361,2025-11-01 04:12:59,-5.206167,9.835333,0.5,95.7,False
MGO199106,2025-11-01 04:01:38,-3.268,10.244667,0.0,45.0,False
MGO133384,2025-11-01 03:55:32,-6.3925,10.331667,0.4,179.4,False
MGO179119,2025-11-01 03:47:12,-2.424333,9.290333,0.0,0.0,False
MGO184082,2025-11-01 03:27:13,-4.773667,8.414667,0.3,48.6,False
MGO184177,2025-11-01 03:25:29,-3.896667,10.885,0.0,45.0,False
MGO177429,2025-11-01 03:22:37,-3.2215,8.335,0.8,352.6,False
MGO184301,2025-11-01 03:21:16,-3.928667,9.5915,0.2,120.4,True
MGO184110,2025-11-01 03:19:40,-4.268167,9.598167,0.2,91.7,False
MGO176526,2025-11-01 03:17:48,-5.0745,8.7905,0.5,82.6,False
MGO176384,2025-11-01 03:17:19,-3.333833,7.840333,0.1,254.9,False
MGO176391,2025-11-01 03:16:49,-4.1525,7.9135,0.1,107.5,False
MGO176263,2025-11-01 03:16:23,-5.1575,9.761,0.3,87.1,False
MGO176724,2025-11-01 03:12:54,-3.435,7.272833,0.2,257.1,False
MGO176467,2025-11-01 03:10:25,-5.100833,10.234833,0.3,131.2,False
MGO178918,2025-11-01 03:09:45,-2.341667,9.411,0.0,90.0,False
MGO176255,2025-11-01 03:07:43,-2.545833,8.541,0.4,303.5,True
MGO198870,2025-11-01 03:04:54,-3.965667,9.710167,0.1,303.7,True
MGO176462,2025-11-01 03:04:24,-3.847167,8.770333,0.1,338.2,False
MGO184186,2025-11-01 02:58:24,-5.643667,10.738167,0.6,138.0,False
MGO184199,2025-11-01 02:45:14,-4.522167,10.666833,0.3,81.7,True
MGO176595,2025-11-01 02:45:00,-4.5625,10.226333,0.3,106.0,True
MGO198882,2025-11-01 02:43:50,-2.809333,9.586,0.3,316.4,False
MGO174817,2025-11-01 02:41:15,-3.220667,10.102833,0.2,320.8,False
MGO190082,2025-11-01 02:36:28,-2.5815,9.366,0.6,311.4,False
MGO174816,2025-11-01 02:26:56,-4.2895,10.470667,0.7,346.2,True
MGO133435,2025-11-01 02:11:53,-4.6245,10.38,0.3,105.8,True
MGO174828,2025-11-01 02:06:24,-4.772167,9.785833,0.3,81.8,False
MGO178982,2025-11-01 02:00:21,-3.187,10.251333,0.7,309.8,False
MGO176608,2025-11-01 01:58:57,-5.677667,10.795167,0.3,153.1,False
MGO133427,2025-11-01 01:53:01,-5.427333,9.569167,0.5,94.0,False
MGO184371,2025-11-01 01:46:20,-4.520833,9.734833,0.3,80.1,False
MGO176470,2025-11-01 01:40:22,-4.784167,8.605333,0.4,81.0,False
MGO133352,2025-11-01 01:23:25,-1.9285,8.044333,1.0,335.5,False
MGO174812,2025-11-01 01:13:22,-5.116,10.998167,0.2,118.7,False
MGO174809,2025-11-01 01:12:56,-3.365667,7.308,0.1,327.1,False
MGO196968,2025-11-01 01:07:47,-6.295,10.214167,0.5,168.3,False
MGO184369,2025-11-01 01:07:04,-5.7155,10.515833,0.4,151.4,False
MGO184291,2025-11-01 01:05:52,-2.387833,8.172833,0.7,318.5,True
MGO184222,2025-11-01 01:05:26,-3.918667,10.868833,0.0,180.0,False
MGO184179,2025-11-01 01:04:44,-3.4115,10.206167,0.3,343.9,False
MGO183921,2025-11-01 01:03:00,-6.0445,10.818,0.4,181.5,False
MGO174216,2025-11-01 00:58:25,-5.423667,9.342167,0.5,79.6,False
MGO199125,2025-11-01 00:57:00,-5.389333,10.924333,0.1,149.7,False
MGO133361,2025-11-01 00:13:12,-5.203,9.803333,0.7,95.1,False
MGO199106,2025-11-01 00:01:46,-3.268167,10.2445,0.0,243.4,False
MGO133384,2025-10-31 23:54:28,-6.363,10.3315,0.4,175.5,False
MGO179119,2025-10-31 23:46:25,-2.424333,9.290333,0.0,180.0,False
MGO184082,2025-10-31 23:27:48,-4.784667,8.402167,0.3,66.1,False
MGO184177,2025-10-31 23:25:35,-3.896833,10.884833,0.0,135.0,False
MGO177429,2025-10-31 23:22:33,-3.275333,8.342,0.7,7.1,False
MGO184301,2025-10-31 23:20:42,-3.923,9.581833,0.2,115.6,True
MGO184110,2025-10-31 23:19:39,-4.268,9.587167,0.2,118.0,False
MGO176526,2025-10-31 23:17:47,-5.078667,8.758667,0.3,110.3,False
MGO176384,2025-10-31 23:17:44,-3.3315,7.849,0.2,256.8,False
MGO176391,2025-10-31 23:17:22,-4.150667,7.907667,0.1,125.8,False
MGO176263,2025-10-31 23:16:49,-5.1585,9.741,0.5,86.7,False
MGO176724,2025-10-31 23:12:55,-3.4315,7.288167,0.2,328.5,False
MGO178918,2025-10-31 23:11:36,-2.341667,9.410833,0.0,90.0,False
MGO176467,2025-10-31 23:10:42,-5.087333,10.219167,0.4,123.6,False
MGO176255,2025-10-31 23:08:07,-2.5615,8.564667,0.5,292.9,True
MGO198870,2025-10-31 23:04:55,-3.967667,9.713167,0.0,341.6,True
MGO176462,2025-10-31 23:04:22,-3.853,8.772667,0.0,5.7,False
MGO184186,2025-10-31 22:58:46,-5.616,10.713167,0.6,145.2,False
MGO184199,2025-10-31 22:45:15,-4.524833,10.649667,0.4,83.8,True
MGO198882,2025-10-31 22:44:56,-2.823667,9.5995,0.3,329.3,False
MGO176595,2025-10-31 22:44:53,-4.5575,10.208833,0.3,119.6,True
MGO174817,2025-10-31 22:41:28,-3.2325,10.1125,0.1,329.8,False
MGO190082,2025-10-31 22:36:06,-2.606167,9.394,0.5,314.5,False
MGO174816,2025-10-31 22:26:52,-4.332667,10.481333,0.8,4.6,True
MGO133435,2025-10-31 22:11:56,-4.619667,10.362833,0.3,124.1,True
MGO174828,2025-10-31 22:06:30,-4.775167,9.765,0.3,95.6,False
MGO178982,2025-10-31 22:00:55,-3.215833,10.286,0.5,319.8,False
MGO176608,2025-10-31 21:56:52,-5.660333,10.786333,0.2,167.3,False
MGO133427,2025-10-31 21:50:49,-5.425,9.535833,0.6,94.1,False
MGO184371,2025-10-31 21:45:54,-4.524167,9.715667,0.3,119.6,False
MGO176470,2025-10-31 21:39:57,-4.787833,8.582167,0.3,117.5,False
MGO133352,2025-10-31 21:23:24,-1.987667,8.071333,1.1,317.3,False
MGO174809,2025-10-31 21:13:02,-3.371833,7.312,0.2,326.7,False
MGO174812,2025-10-31 21:12:54,-5.110167,10.987167,0.2,116.1,False
MGO196968,2025-10-31 21:07:40,-6.263,10.2075,0.5,171.9,False
MGO184369,2025-10-31 21:07:18,-5.694833,10.5045,0.4,142.7,False
MGO184222,2025-10-31 21:05:38,-3.918333,10.868833,0.0,270.0,False
MGO184291,2025-10-31 21:05:35,-2.421,8.202167,0.7,315.9,True
MGO184179,2025-10-31 21:04:55,-3.431667,10.212,0.2,3.5,False
MGO183921,2025-10-31 21:02:42,-6.019667,10.818667,0.3,178.3,False
MGO174216,2025-10-31 20:58:22,-5.4295,9.310333,0.4,92.4,False
MGO199125,2025-10-31 20:56:56,-5.381667,10.919833,0.2,123.6,False
MGO133361,2025-10-31 20:13:01,-5.198667,9.754167,0.5,110.2,False
MGO199106,2025-10-31 20:02:21,-3.268,10.244833,0.0,63.4,False
MGO133384,2025-10-31 19:54:26,-6.3335,10.329167,0.5,161.3,False
MGO179041,2025-10-31 05:04:32,-2.5465,9.436833,0.3,325.2,False
MGO176349,2025-10-28 11:09:10,-2.531833,9.53,0.2,331.0,False
MGO178967,2025-09-19 16:06:30,-3.630833,8.563667,12.0,303.0,False
MGO178970,2025-09-19 14:37:11,-3.7925,8.812833,0.5,160.7,False
